date,Price,Daily Volume
12-16-2017,"$19,640.51","$12,740,599,808"
12-17-2017,"$19,250.47","$13,314,599,936"
12-18-2017,"$18,982.03","$14,839,499,776"
12-19-2017,"$17,653.33","$16,894,499,840"
12-20-2017,"$16,453.63","$22,149,699,584"
12-21-2017,"$15,633.83","$16,516,599,808"
12-22-2017,"$14,305.72","$22,197,999,616"
12-23-2017,"$14,910.86","$13,086,000,128"
12-24-2017,"$14,026.35","$11,572,299,776"
12-25-2017,"$14,080.94","$10,664,699,904"
12-26-2017,"$15,727.15","$13,454,300,160"
12-27-2017,"$15,389.00","$12,487,600,128"
12-28-2017,"$14,289.45","$12,336,499,712"
12-29-2017,"$14,571.75","$13,025,500,160"
12-30-2017,"$12,948.72","$14,452,599,808"
12-31-2017,"$13,921.48","$12,136,299,520"
1-1-2018,"$13,464.65","$10,291,200,000"
1-2-2018,"$14,754.32","$16,846,600,192"
1-3-2018,"$15,010.29","$16,871,900,160"
1-4-2018,"$15,070.30","$21,783,199,744"
1-5-2018,"$16,997.23","$23,840,899,072"
1-6-2018,"$17,103.59","$18,314,600,448"
1-7-2018,"$16,231.70","$15,866,000,384"
1-8-2018,"$14,937.42","$18,413,899,776"
1-9-2018,"$14,378.59","$16,659,999,744"
1-10-2018,"$14,669.09","$18,500,800,512"
1-11-2018,"$13,186.75","$16,534,099,968"
1-12-2018,"$13,789.44","$12,065,699,840"
1-13-2018,"$14,231.23","$12,763,599,872"
1-14-2018,"$13,681.07","$11,084,099,584"
1-15-2018,"$13,591.70","$12,750,799,872"
1-16-2018,"$11,431.04","$18,853,799,936"
1-17-2018,"$11,159.61","$18,830,600,192"
1-18-2018,"$11,246.04","$15,020,399,616"
1-19-2018,"$11,440.26","$10,740,400,128"
1-20-2018,"$12,768.40","$11,801,700,352"
1-21-2018,"$11,422.39","$9,935,179,776"
1-22-2018,"$10,737.35","$10,537,400,320"
1-23-2018,"$10,849.39","$9,660,609,536"
1-24-2018,"$11,225.90","$9,940,989,952"
1-25-2018,"$11,130.46","$8,873,169,920"
1-26-2018,"$11,035.55","$9,746,199,552"
1-27-2018,"$11,320.97","$7,583,269,888"
1-28-2018,"$11,615.96","$8,350,360,064"
1-29-2018,"$11,132.55","$7,107,359,744"
1-30-2018,"$9,959.55","$8,637,859,840"
1-31-2018,"$10,050.10","$8,041,160,192"
2-1-2018,"$9,039.87","$9,959,400,448"
2-2-2018,"$8,786.08","$12,726,899,712"
2-3-2018,"$9,132.10","$7,263,790,080"
2-4-2018,"$8,250.53","$7,073,549,824"
2-5-2018,"$6,849.54","$9,285,289,984"
2-6-2018,"$7,738.64","$13,999,800,320"
2-7-2018,"$7,624.60","$9,169,280,000"
2-8-2018,"$8,218.58","$9,346,750,464"
2-9-2018,"$8,660.45","$6,784,820,224"
2-10-2018,"$8,530.29","$7,780,960,256"
2-11-2018,"$8,096.73","$6,122,189,824"
2-12-2018,"$8,907.67","$6,256,439,808"
2-13-2018,"$8,523.97","$5,696,719,872"
2-14-2018,"$9,467.30","$7,909,819,904"
2-15-2018,"$10,106.73","$9,062,540,288"
2-16-2018,"$10,189.32","$7,296,159,744"
2-17-2018,"$11,085.60","$8,660,880,384"
2-18-2018,"$10,452.09","$8,744,009,728"
2-19-2018,"$11,139.36","$7,652,089,856"
2-20-2018,"$11,245.93","$9,926,540,288"
2-21-2018,"$10,458.87","$9,405,339,648"
2-22-2018,"$9,878.16","$8,040,079,872"
2-23-2018,"$10,159.07","$7,739,500,032"
2-24-2018,"$9,686.60","$6,917,929,984"
2-25-2018,"$9,603.23","$5,706,939,904"
2-26-2018,"$10,312.37","$7,287,690,240"
2-27-2018,"$10,654.11","$6,966,179,840"
2-28-2018,"$10,307.02","$6,936,189,952"
3-1-2018,"$10,923.63","$7,317,279,744"
3-2-2018,"$11,014.06","$7,620,590,080"
3-3-2018,"$11,425.68","$6,690,570,240"
3-4-2018,"$11,462.58","$6,084,149,760"
3-5-2018,"$11,540.66","$6,468,539,904"
3-6-2018,"$10,677.04","$6,832,169,984"
3-7-2018,"$9,903.09","$8,797,910,016"
3-8-2018,"$9,330.48","$7,186,089,984"
3-9-2018,"$9,278.14","$8,704,190,464"
3-10-2018,"$8,786.56","$5,386,319,872"
3-11-2018,"$9,513.54","$6,296,370,176"
3-12-2018,"$9,147.89","$6,457,399,808"
3-13-2018,"$9,160.54","$5,991,139,840"
3-14-2018,"$8,222.13","$6,438,230,016"
3-15-2018,"$8,268.59","$6,834,429,952"
3-16-2018,"$8,376.90","$5,289,379,840"
3-17-2018,"$7,881.66","$4,426,149,888"
3-18-2018,"$8,189.02","$6,639,190,016"
3-19-2018,"$8,537.02","$6,729,110,016"
3-20-2018,"$8,895.55","$6,361,789,952"
3-21-2018,"$8,879.59","$6,043,129,856"
3-22-2018,"$8,710.66","$5,530,390,016"
3-23-2018,"$8,771.75","$5,954,120,192"
3-24-2018,"$8,610.99","$5,664,600,064"
3-25-2018,"$8,440.61","$4,569,880,064"
3-26-2018,"$8,171.18","$5,921,039,872"
3-27-2018,"$7,837.27","$5,378,250,240"
3-28-2018,"$7,933.64","$4,935,289,856"
3-29-2018,"$7,108.57","$6,361,229,824"
3-30-2018,"$6,832.15","$6,289,509,888"
3-31-2018,"$6,922.28","$4,553,269,760"
4-1-2018,"$6,804.52","$4,532,100,096"
4-2-2018,"$7,033.26","$4,333,440,000"
4-3-2018,"$7,420.80","$5,499,700,224"
4-4-2018,"$6,780.54","$4,936,000,000"
4-5-2018,"$6,798.42","$5,639,320,064"
4-6-2018,"$6,610.49","$3,766,810,112"
4-7-2018,"$6,886.47","$3,976,610,048"
4-8-2018,"$7,010.00","$3,652,499,968"
4-9-2018,"$6,736.89","$4,894,060,032"
4-10-2018,"$6,816.72","$4,272,750,080"
4-11-2018,"$6,944.79","$4,641,889,792"
4-12-2018,"$7,904.33","$8,906,250,240"
4-13-2018,"$7,919.06","$7,764,460,032"
4-14-2018,"$8,006.42","$5,191,430,144"
4-15-2018,"$8,342.27","$5,244,480,000"
4-16-2018,"$8,046.98","$5,631,309,824"
4-17-2018,"$7,887.74","$6,900,879,872"
4-18-2018,"$8,162.83","$6,529,909,760"
4-19-2018,"$8,272.97","$7,063,209,984"
4-20-2018,"$8,839.50","$8,438,110,208"
4-21-2018,"$8,863.54","$7,548,550,144"
4-22-2018,"$8,800.96","$6,629,899,776"
4-23-2018,"$8,930.78","$6,925,190,144"
4-24-2018,"$9,652.21","$10,678,800,384"
4-25-2018,"$8,855.51","$11,083,100,160"
4-26-2018,"$9,264.73","$8,970,559,488"
4-27-2018,"$8,981.33","$7,566,289,920"
4-28-2018,"$9,341.82","$7,805,479,936"
4-29-2018,"$9,397.00","$8,853,000,192"
4-30-2018,"$9,228.73","$8,673,920,000"
5-1-2018,"$9,072.17","$7,713,019,904"
5-2-2018,"$9,204.13","$7,558,159,872"
5-3-2018,"$9,750.70","$10,207,299,584"
5-4-2018,"$9,696.64","$8,217,829,888"
5-5-2018,"$9,795.93","$7,651,939,840"
5-6-2018,"$9,595.09","$7,222,280,192"
5-7-2018,"$9,339.51","$7,394,019,840"
5-8-2018,"$9,212.37","$7,415,869,952"
5-9-2018,"$9,293.04","$7,226,890,240"
5-10-2018,"$9,037.53","$6,906,699,776"
5-11-2018,"$8,419.76","$8,488,520,192"
5-12-2018,"$8,485.78","$6,821,380,096"
5-13-2018,"$8,695.83","$5,866,379,776"
5-14-2018,"$8,671.07","$7,364,149,760"
5-15-2018,"$8,488.46","$6,705,710,080"
5-16-2018,"$8,327.76","$6,760,220,160"
5-17-2018,"$8,050.52","$5,862,530,048"
5-18-2018,"$8,233.09","$5,764,190,208"
5-19-2018,"$8,229.48","$4,712,399,872"
5-20-2018,"$8,511.45","$5,191,059,968"
5-21-2018,"$8,398.62","$5,154,990,080"
5-22-2018,"$8,007.53","$5,137,010,176"
5-23-2018,"$7,520.87","$6,491,120,128"
5-24-2018,"$7,575.62","$6,049,220,096"
5-25-2018,"$7,425.38","$4,867,829,760"
5-26-2018,"$7,326.30","$4,051,539,968"
5-27-2018,"$7,338.19","$4,056,519,936"
5-28-2018,"$7,110.82","$5,040,600,064"
5-29-2018,"$7,453.63","$5,662,660,096"
5-30-2018,"$7,374.67","$4,922,540,032"
5-31-2018,"$7,478.74","$5,127,130,112"
6-1-2018,"$7,519.84","$4,921,460,224"
6-2-2018,"$7,637.45","$4,939,299,840"
6-3-2018,"$7,702.16","$4,851,760,128"
6-4-2018,"$7,486.65","$4,993,169,920"
6-5-2018,"$7,611.15","$4,961,739,776"
6-6-2018,"$7,650.78","$4,692,259,840"
6-7-2018,"$7,665.95","$4,485,799,936"
6-8-2018,"$7,622.60","$4,227,579,904"
6-9-2018,"$7,556.17","$3,845,220,096"
6-10-2018,"$6,744.74","$5,804,839,936"
6-11-2018,"$6,849.45","$4,745,269,760"
6-12-2018,"$6,526.70","$4,654,380,032"
6-13-2018,"$6,306.51","$5,052,349,952"
6-14-2018,"$6,629.77","$5,138,710,016"
6-15-2018,"$6,399.67","$3,955,389,952"
6-16-2018,"$6,495.32","$3,194,170,112"
6-17-2018,"$6,450.69","$3,104,019,968"
6-18-2018,"$6,703.81","$4,039,200,000"
6-19-2018,"$6,732.51","$4,057,029,888"
6-20-2018,"$6,753.21","$3,888,640,000"
6-21-2018,"$6,720.37","$3,529,129,984"
6-22-2018,"$6,059.58","$5,079,810,048"
6-23-2018,"$6,174.23","$3,431,360,000"
6-24-2018,"$6,146.49","$4,566,909,952"
6-25-2018,"$6,243.54","$5,500,810,240"
6-26-2018,"$6,096.13","$3,279,759,872"
6-27-2018,"$6,139.19","$3,296,219,904"
6-28-2018,"$5,858.64","$3,467,800,064"
6-29-2018,"$6,220.91","$3,966,230,016"
6-30-2018,"$6,375.54","$4,543,860,224"
7-1-2018,"$6,361.40","$4,788,259,840"
7-2-2018,"$6,608.37","$4,396,930,048"
7-3-2018,"$6,498.31","$4,672,309,760"
7-4-2018,"$6,579.33","$4,176,689,920"
7-5-2018,"$6,535.30","$4,999,240,192"
7-6-2018,"$6,598.46","$4,313,959,936"
7-7-2018,"$6,737.86","$3,961,080,064"
7-8-2018,"$6,704.92","$3,386,210,048"
7-9-2018,"$6,664.02","$3,718,129,920"
7-10-2018,"$6,309.08","$4,052,430,080"
7-11-2018,"$6,377.98","$3,644,859,904"
7-12-2018,"$6,159.47","$3,770,170,112"
7-13-2018,"$6,208.99","$3,805,400,064"
7-14-2018,"$6,255.11","$2,923,670,016"
7-15-2018,"$6,347.60","$3,285,459,968"
7-16-2018,"$6,710.81","$4,725,799,936"
7-17-2018,"$7,320.59","$5,961,950,208"
7-18-2018,"$7,376.04","$6,103,410,176"
7-19-2018,"$7,467.03","$5,111,629,824"
7-20-2018,"$7,327.26","$4,936,869,888"
7-21-2018,"$7,410.57","$3,726,609,920"
7-22-2018,"$7,399.48","$3,695,460,096"
7-23-2018,"$7,716.16","$5,132,480,000"
7-24-2018,"$8,397.62","$7,277,689,856"
7-25-2018,"$8,202.72","$5,845,400,064"
7-26-2018,"$7,913.93","$4,899,089,920"
7-27-2018,"$8,173.77","$5,195,879,936"
7-28-2018,"$8,190.36","$3,988,750,080"
7-29-2018,"$8,229.61","$4,107,190,016"
7-30-2018,"$8,171.84","$5,551,400,000"
7-31-2018,"$7,725.13","$5,287,530,000"
8-1-2018,"$7,596.70","$4,797,620,000"
8-2-2018,"$7,542.69","$4,214,110,000"
8-3-2018,"$7,411.34","$4,627,150,000"
8-4-2018,"$7,002.21","$4,268,390,000"
8-5-2018,"$7,031.59","$3,679,110,000"
8-6-2018,"$6,929.99","$3,925,900,000"
8-7-2018,"$6,722.58","$4,682,800,000"
8-8-2018,"$6,267.39","$5,064,430,000"
8-9-2018,"$6,558.10","$4,267,040,000"
8-10-2018,"$6,135.75","$4,528,680,000"
8-11-2018,"$6,313.75","$4,047,850,000"
8-12-2018,"$6,314.69","$5,665,250,000"
8-13-2018,"$6,265.85","$4,083,980,000"
8-14-2018,"$6,184.83","$5,301,700,000"
8-15-2018,"$6,270.21","$4,895,450,000"
8-16-2018,"$6,290.75","$4,328,420,000"
8-17-2018,"$6,563.08","$4,992,990,000"
8-18-2018,"$6,399.29","$3,984,520,000"
8-19-2018,"$6,490.72","$3,311,170,000"
8-20-2018,"$6,272.95","$3,665,100,000"
8-21-2018,"$6,473.08","$3,377,180,000"
8-22-2018,"$6,365.01","$4,668,110,000"
8-23-2018,"$6,516.41","$3,426,180,000"
8-24-2018,"$6,697.73","$4,097,820,000"
8-25-2018,"$6,745.44","$3,312,600,000"
8-26-2018,"$6,689.87","$3,295,500,000"
8-27-2018,"$6,839.16","$4,019,000,000"
8-28-2018,"$7,092.97","$4,659,940,000"
8-29-2018,"$7,033.43","$4,145,880,000"
8-30-2018,"$6,966.96","$4,463,250,000"
8-31-2018,"$7,025.14","$4,495,650,000"
9-1-2018,"$7,192.35","$4,116,050,000"
9-2-2018,"$7,286.67","$4,329,540,000"
9-3-2018,"$7,257.47","$4,087,760,000"
9-4-2018,"$7,358.81","$4,273,640,000"
9-5-2018,"$6,790.90","$5,800,460,000"
9-6-2018,"$6,488.08","$5,523,470,000"
9-7-2018,"$6,408.65","$4,264,680,000"
9-8-2018,"$6,187.79","$3,835,060,000"
9-9-2018,"$6,249.25","$3,671,890,000"
9-10-2018,"$6,295.39","$3,714,100,000"
9-11-2018,"$6,278.42","$3,849,910,000"
9-12-2018,"$6,327.54","$4,064,230,000"
9-13-2018,"$6,490.91","$4,210,910,000"
9-14-2018,"$6,494.70","$4,076,220,000"
9-15-2018,"$6,524.17","$3,216,300,000"
9-16-2018,"$6,497.40","$3,273,730,000"
9-17-2018,"$6,258.59","$3,910,780,000"
9-18-2018,"$6,340.35","$4,180,090,000"
9-19-2018,"$6,383.95","$4,431,340,000"
9-20-2018,"$6,498.61","$4,348,110,000"
9-21-2018,"$6,741.14","$6,531,940,000"
9-22-2018,"$6,705.48","$4,509,660,000"
9-23-2018,"$6,703.14","$4,197,500,000"
9-24-2018,"$6,576.55","$4,177,310,000"
9-25-2018,"$6,416.44","$4,726,180,000"
9-26-2018,"$6,463.25","$4,437,300,000"
9-27-2018,"$6,677.90","$4,606,810,000"
9-28-2018,"$6,623.13","$5,014,430,000"
9-29-2018,"$6,584.50","$4,363,690,000"
9-30-2018,"$6,604.49","$4,002,280,000"
10-1-2018,"$6,561.81","$4,000,970,000"
10-2-2018,"$6,508.72","$3,979,260,000"
10-3-2018,"$6,464.46","$3,887,310,000"
10-4-2018,"$6,545.29","$3,838,410,000"
10-5-2018,"$6,585.15","$3,671,500,000"
10-6-2018,"$6,550.48","$3,259,740,000"
10-7-2018,"$6,564.57","$3,306,630,000"
10-8-2018,"$6,604.69","$3,979,460,000"
10-9-2018,"$6,590.43","$3,580,810,000"
10-10-2018,"$6,529.10","$3,787,650,000"
10-11-2018,"$6,159.25","$5,181,640,000"
10-12-2018,"$6,191.68","$3,783,500,000"
10-13-2018,"$6,197.69","$3,064,030,000"
10-14-2018,"$6,182.88","$3,085,320,000"
10-15-2018,"$6,442.72","$7,370,770,000"
10-16-2018,"$6,461.94","$4,074,800,000"
10-17-2018,"$6,442.73","$4,088,420,000"
10-18-2018,"$6,396.48","$3,924,080,000"
10-19-2018,"$6,383.08","$3,578,870,000"
10-20-2018,"$6,408.25","$3,379,130,000"
10-21-2018,"$6,415.34","$3,253,610,000"
10-22-2018,"$6,408.03","$3,672,860,000"
10-23-2018,"$6,395.99","$3,716,150,000"
10-24-2018,"$6,413.80","$3,424,670,000"
10-25-2018,"$6,402.32","$3,230,550,000"
10-26-2018,"$6,404.11","$3,306,050,000"
10-27-2018,"$6,409.41","$3,393,250,000"
10-28-2018,"$6,406.63","$3,445,190,000"
10-29-2018,"$6,263.04","$4,199,910,000"
10-30-2018,"$6,272.17","$3,781,100,000"
10-31-2018,"$6,306.32","$4,191,240,000"
11-1-2018,"$6,342.98","$3,789,400,000"
11-2-2018,"$6,348.17","$4,234,870,000"
11-3-2018,"$6,332.43","$3,658,640,000"
11-4-2018,"$6,420.42","$4,390,020,000"
11-5-2018,"$6,402.95","$4,174,800,000"
11-6-2018,"$6,441.15","$4,700,040,000"
11-7-2018,"$6,500.87","$4,941,260,000"
11-8-2018,"$6,406.75","$4,665,260,000"
11-9-2018,"$6,331.38","$4,346,820,000"
11-10-2018,"$6,353.11","$3,705,320,000"
11-11-2018,"$6,335.41","$3,939,060,000"
11-12-2018,"$6,320.66","$4,295,770,000"
11-13-2018,"$6,267.94","$4,503,800,000"
11-14-2018,"$5,574.26","$7,398,940,000"
11-15-2018,"$5,538.56","$7,032,140,000"
11-16-2018,"$5,496.02","$5,279,320,000"
11-17-2018,"$5,501.09","$4,303,150,000"
11-18-2018,"$5,555.38","$4,159,680,000"
11-19-2018,"$4,792.20","$7,039,560,000"
11-20-2018,"$4,317.53","$8,428,290,000"
11-21-2018,"$4,549.32","$6,120,120,000"
11-22-2018,"$4,303.62","$4,569,370,000"
11-23-2018,"$4,289.89","$4,871,490,000"
11-24-2018,"$3,806.32","$4,679,500,000"
11-25-2018,"$3,946.85","$6,825,640,000"
11-26-2018,"$3,700.29","$6,476,900,000"
11-27-2018,"$3,776.56","$5,998,720,000"
11-28-2018,"$4,208.48","$7,280,280,000"
11-29-2018,"$4,239.04","$6,503,347,767"
11-30-2018,"$3,973.33","$6,048,016,717"
12-1-2018,"$4,148.07","$5,375,314,093"
12-2-2018,"$4,098.75","$5,262,697,895"
12-3-2018,"$3,843.98","$5,089,570,994"
12-4-2018,"$3,892.95","$5,028,069,239"
12-5-2018,"$3,709.52","$5,302,481,574"
12-6-2018,"$3,511.97","$5,878,333,109"
12-7-2018,"$3,373.00","$6,835,615,448"
12-8-2018,"$3,407.95","$5,305,024,497"
12-9-2018,"$3,540.44","$4,947,372,847"
12-10-2018,"$3,413.59","$5,020,968,740"
12-11-2018,"$3,352.56","$4,696,765,188"
12-12-2018,"$3,423.01","$4,139,364,829"
12-13-2018,"$3,260.34","$4,343,372,456"
12-14-2018,"$3,198.95","$4,372,763,663"
12-15-2018,"$3,185.07","$3,551,763,561"
12-16-2018,"$3,195.41","$3,744,248,994"
12-17-2018,"$3,499.16","$5,409,247,918"
12-18-2018,"$3,659.53","$5,911,325,473"
12-19-2018,"$3,697.73","$6,810,689,119"
12-20-2018,"$4,067.74","$8,927,129,279"
12-21-2018,"$3,839.09","$7,206,015,706"
12-22-2018,"$3,964.95","$5,605,823,233"
12-23-2018,"$3,942.67","$6,151,275,490"
12-24-2018,"$4,040.05","$7,240,968,501"
12-25-2018,"$3,761.58","$6,158,207,293"
12-26-2018,"$3,807.66","$5,326,547,918"
12-27-2018,"$3,585.46","$5,130,222,366"
12-28-2018,"$3,881.05","$5,631,554,348"
12-29-2018,"$3,823.14","$4,991,655,917"
12-30-2018,"$3,825.41","$4,770,578,575"
12-31-2018,"$3,687.20","$4,661,840,806"
1-1-2019,"$3,808.12","$4,324,200,990"
1-2-2019,"$3,898.20","$5,244,856,836"
1-3-2019,"$3,784.39","$4,530,215,219"
1-4-2019,"$3,827.52","$4,847,965,467"
1-5-2019,"$3,798.61","$5,137,609,824"
1-6-2019,"$4,045.99","$5,597,027,440"
1-7-2019,"$4,001.02","$5,228,625,637"
1-8-2019,"$3,992.62","$5,306,593,305"
1-9-2019,"$4,004.26","$5,115,905,225"
1-10-2019,"$3,627.90","$6,874,143,796"
1-11-2019,"$3,624.16","$5,538,712,865"
1-12-2019,"$3,617.02","$4,778,170,883"
1-13-2019,"$3,508.67","$4,681,302,466"
1-14-2019,"$3,666.95","$5,651,384,490"
1-15-2019,"$3,581.29","$5,537,192,302"
1-16-2019,"$3,606.99","$5,394,457,145"
1-17-2019,"$3,640.13","$5,464,420,383"
1-18-2019,"$3,609.43","$5,002,961,727"
1-19-2019,"$3,687.30","$5,955,691,380"
1-20-2019,"$3,538.31","$5,582,489,560"
1-21-2019,"$3,535.62","$5,004,347,059"
1-22-2019,"$3,577.31","$5,313,623,556"
1-23-2019,"$3,551.89","$5,433,755,649"
1-24-2019,"$3,567.59","$5,262,869,046"
1-25-2019,"$3,561.35","$5,265,847,539"
1-26-2019,"$3,557.04","$5,098,183,235"
1-27-2019,"$3,537.61","$5,570,752,966"
1-28-2019,"$3,435.05","$6,908,930,483"
1-29-2019,"$3,395.82","$5,897,159,493"
1-30-2019,"$3,437.90","$5,955,112,627"
1-31-2019,"$3,410.13","$5,831,198,271"
2-1-2019,"$3,445.05","$5,422,926,707"
2-2-2019,"$3,461.94","$5,071,623,601"
2-3-2019,"$3,413.02","$5,043,937,584"
2-4-2019,"$3,411.39","$5,332,718,886"
2-5-2019,"$3,426.47","$5,227,549,545"
2-6-2019,"$3,367.51","$5,482,196,038"
2-7-2019,"$3,358.87","$5,004,962,683"
2-8-2019,"$3,612.48","$7,735,623,101"
2-9-2019,"$3,621.27","$6,158,833,645"
2-10-2019,"$3,642.02","$6,282,256,903"
2-11-2019,"$3,590.62","$6,277,056,434"
2-12-2019,"$3,587.90","$6,480,384,532"
2-13-2019,"$3,576.09","$6,438,903,823"
2-14-2019,"$3,561.92","$6,271,044,418"
2-15-2019,"$3,565.01","$6,091,952,231"
2-16-2019,"$3,584.74","$5,934,744,052"
2-17-2019,"$3,622.76","$7,039,512,503"
2-18-2019,"$3,866.13","$9,908,216,640"
2-19-2019,"$3,895.44","$9,933,626,655"
2-20-2019,"$3,931.61","$8,693,373,948"
2-21-2019,"$3,892.26","$7,775,128,102"
2-22-2019,"$3,948.30","$7,826,525,254"
2-23-2019,"$4,110.15","$8,922,258,316"
2-24-2019,"$3,754.18","$10,794,227,451"
2-25-2019,"$3,822.02","$9,318,796,067"
2-26-2019,"$3,796.18","$7,931,218,996"
2-27-2019,"$3,799.38","$8,301,309,684"
2-28-2019,"$3,792.95","$8,399,767,798"
3-1-2019,"$3,810.63","$7,661,247,975"
3-2-2019,"$3,809.64","$7,578,786,076"
3-3-2019,"$3,782.38","$7,253,558,152"
3-4-2019,"$3,698.16","$9,029,175,788"
3-5-2019,"$3,840.13","$10,174,126,415"
3-6-2019,"$3,852.00","$9,175,291,529"
3-7-2019,"$3,855.92","$9,584,165,519"
3-8-2019,"$3,839.23","$10,638,638,944"
3-9-2019,"$3,910.36","$10,796,103,518"
3-10-2019,"$3,903.91","$9,713,267,607"
3-11-2019,"$3,851.57","$10,125,901,903"
3-12-2019,"$3,858.91","$9,809,887,079"
3-13-2019,"$3,851.96","$9,469,184,841"
3-14-2019,"$3,853.78","$10,480,789,570"
3-15-2019,"$3,901.91","$9,394,210,605"
3-16-2019,"$3,989.80","$9,856,166,973"
3-17-2019,"$3,967.14","$8,221,625,400"
3-18-2019,"$3,969.44","$9,646,954,186"
3-19-2019,"$3,996.17","$9,344,919,956"
3-20-2019,"$4,030.66","$10,175,916,388"
3-21-2019,"$3,976.27","$10,831,212,662"
3-22-2019,"$3,983.89","$9,252,935,969"
3-23-2019,"$3,981.78","$9,578,850,549"
3-24-2019,"$3,970.67","$9,144,851,065"
3-25-2019,"$3,908.24","$10,359,818,883"
3-26-2019,"$3,917.76","$10,707,678,815"
3-27-2019,"$4,027.01","$10,897,131,934"
3-28-2019,"$4,010.94","$9,353,915,899"
3-29-2019,"$4,089.46","$10,918,665,557"
3-30-2019,"$4,091.89","$9,732,688,060"
3-31-2019,"$4,094.32","$9,045,122,443"
4-1-2019,"$4,138.42","$10,157,794,171"
4-2-2019,"$4,903.72","$21,315,047,816"
4-3-2019,"$4,960.23","$22,899,891,582"
4-4-2019,"$4,911.27","$18,251,810,240"
4-5-2019,"$5,033.23","$16,837,325,387"
4-6-2019,"$5,044.36","$16,929,795,194"
4-7-2019,"$5,189.11","$16,655,416,140"
4-8-2019,"$5,283.42","$17,154,113,634"
4-9-2019,"$5,195.58","$14,722,104,361"
4-10-2019,"$5,311.74","$15,504,590,933"
4-11-2019,"$5,050.67","$16,555,616,019"
4-12-2019,"$5,082.86","$13,675,206,312"
4-13-2019,"$5,074.79","$10,823,289,598"
4-14-2019,"$5,156.80","$10,391,952,498"
4-15-2019,"$5,042.90","$12,290,155,061"
4-16-2019,"$5,205.96","$11,618,660,197"
4-17-2019,"$5,226.35","$12,438,480,677"
4-18-2019,"$5,278.50","$13,256,489,918"
4-19-2019,"$5,289.95","$13,780,238,655"
4-20-2019,"$5,313.97","$13,169,647,522"
4-21-2019,"$5,295.73","$13,731,844,223"
4-22-2019,"$5,383.80","$14,601,631,648"
4-23-2019,"$5,544.86","$15,867,308,108"
4-24-2019,"$5,431.95","$17,048,033,399"
4-25-2019,"$5,127.67","$15,330,283,408"
4-26-2019,"$5,150.16","$16,812,108,040"
4-27-2019,"$5,181.81","$13,111,274,675"
4-28-2019,"$5,148.67","$12,819,992,056"
4-29-2019,"$5,148.80","$13,735,490,672"
4-30-2019,"$5,266.62","$13,878,964,574"
5-1-2019,"$5,315.18","$13,679,528,236"
5-2-2019,"$5,393.13","$14,644,460,907"
5-3-2019,"$5,658.43","$18,720,780,006"
5-4-2019,"$5,774.71","$17,567,780,766"
5-5-2019,"$5,728.35","$14,808,830,723"
5-6-2019,"$5,691.69","$15,737,171,804"
5-7-2019,"$5,825.74","$18,026,409,033"
5-8-2019,"$5,931.80","$15,320,605,300"
5-9-2019,"$6,150.14","$16,784,645,411"
5-10-2019,"$6,357.46","$19,419,875,368"
5-11-2019,"$7,325.08","$28,867,562,329"
5-12-2019,"$6,942.62","$27,773,333,680"
5-13-2019,"$7,798.91","$28,677,672,181"
5-14-2019,"$7,955.56","$32,031,452,227"
5-15-2019,"$8,215.21","$28,344,112,920"
5-16-2019,"$7,862.07","$33,167,197,581"
5-17-2019,"$7,326.92","$30,066,644,905"
5-18-2019,"$7,277.99","$21,354,286,562"
5-19-2019,"$8,219.74","$25,902,422,040"
5-20-2019,"$7,981.14","$23,843,404,340"
5-21-2019,"$7,983.81","$25,127,245,056"
5-22-2019,"$7,667.90","$24,719,473,175"
5-23-2019,"$7,897.47","$24,457,107,820"
5-24-2019,"$7,987.10","$25,919,126,991"
5-25-2019,"$8,061.59","$22,256,813,107"
5-26-2019,"$8,731.52","$26,677,970,091"
5-27-2019,"$8,816.79","$27,949,839,564"
5-28-2019,"$8,719.13","$24,226,919,267"
5-29-2019,"$8,655.49","$23,473,479,966"
5-30-2019,"$8,271.62","$29,246,528,551"
5-31-2019,"$8,556.22","$25,365,190,957"
6-1-2019,"$8,554.81","$22,488,303,544"
6-2-2019,"$8,744.35","$20,266,216,022"
6-3-2019,"$8,173.40","$22,004,511,436"
6-4-2019,"$7,649.94","$24,609,731,549"
6-5-2019,"$7,798.54","$21,760,923,463"
6-6-2019,"$7,776.71","$19,474,611,077"
6-7-2019,"$8,023.95","$19,141,423,231"
6-8-2019,"$7,939.81","$16,522,722,810"
6-9-2019,"$7,634.07","$16,610,726,547"
6-10-2019,"$7,993.30","$18,689,275,117"
6-11-2019,"$7,922.48","$17,107,279,932"
6-12-2019,"$8,146.76","$19,034,432,883"
6-13-2019,"$8,232.78","$18,669,407,147"
6-14-2019,"$8,698.00","$19,831,162,906"
6-15-2019,"$8,850.58","$18,371,033,226"
6-16-2019,"$9,019.52","$23,348,550,311"
6-17-2019,"$9,340.57","$15,562,951,919"
6-18-2019,"$9,047.13","$15,848,210,536"
6-19-2019,"$9,285.06","$15,546,809,946"
6-20-2019,"$9,546.72","$17,846,823,784"
6-21-2019,"$10,083.49","$20,624,008,643"
6-22-2019,"$10,685.30","$29,995,204,861"
6-23-2019,"$10,794.43","$20,998,326,502"
6-24-2019,"$11,004.21","$19,271,652,365"
6-25-2019,"$11,726.26","$24,879,684,533"
6-26-2019,"$12,863.46","$45,105,733,173"
6-27-2019,"$11,109.80","$39,977,475,223"
