duration,start_date,end_date,weeks,final_btc_price,optimum_btc,optimum_investment,optimum_value,optimum_profit,optimum_return_pct,simple_btc,simple_investment,simple_value,simple_profit,simple_return_pct,outperformance_pct,outperformance_ratio
4-Year,2016-02-19,2020-02-14,208,10361.62,-76.28919656729518,-531961.6858713853,-790479.6649356171,-258517.97906423185,0.0,30.618690404137983,52000.0,317259.2348653242,265259.2348653242,510.1139132025466,-510.1139132025466,0.0
4-Year,2016-02-26,2020-02-21,208,9701.8,-77.96900956004346,-537955.1042381404,-756439.7369496296,-218484.63271148922,0.0,30.073132304220316,52000.0,291763.5149890846,239763.51498908462,461.0836826713165,-461.0836826713165,0.0
4-Year,2016-03-04,2020-02-28,208,8750.59,-86.7690457355803,-581161.8056988957,-759280.3439233117,-178118.53822441597,0.0,29.52798129244854,52000.0,258387.25781788726,206387.25781788726,396.8985727267063,-396.8985727267063,0.0
4-Year,2016-03-11,2020-03-06,208,9147.09,-87.95404116747673,-583423.3401944491,-804523.5304226148,-221100.1902281657,0.0,28.95106163679055,52000.0,264817.9663872705,212817.96638727048,409.2653199755202,-409.2653199755202,0.0
4-Year,2016-03-18,2020-03-13,208,5627.69,-90.7102605679939,-593470.7042404219,-510489.22629589355,82981.47794452833,0.0,28.38035557982816,52000.0,159715.84329304312,107715.84329304312,207.14585248662138,-207.14585248662138,0.0
4-Year,2016-03-25,2020-03-20,208,6174.15,-88.88617428407544,-577668.5468544732,-548796.5729560243,28871.973898448865,0.0,27.822840801868065,52000.0,171782.3925368537,119782.3925368537,230.35075487856483,-230.35075487856483,0.0
4-Year,2016-04-01,2020-03-27,208,6490.8,-91.5345104290986,-586560.4437663587,-594132.2002931932,-7571.756526834564,0.0,27.27025457722414,52000.0,177005.76840984647,125005.76840984647,240.39570848047398,-240.39570848047398,0.0
4-Year,2016-04-08,2020-04-03,208,6751.9,-92.11341896952416,-584262.1844883446,-621940.5935403302,-37678.409051985596,0.0,26.713202350774463,52000.0,180364.8709521941,128364.87095219409,246.8555210619117,-246.8555210619117,0.0
4-Year,2016-04-15,2020-04-10,208,6859.82,-91.95547433702735,-578419.7838371076,-630798.001966627,-52378.21812951937,0.0,26.156817968871234,52000.0,179431.06303922227,127431.06303922227,245.05973661388896,-245.05973661388896,0.0
4-Year,2016-04-22,2020-04-17,208,7081.4,-84.31689373943607,-531606.0808073854,-597081.6513264425,-65475.5705190571,0.0,25.611386688477886,52000.0,181364.47369578728,129364.47369578728,248.77783403036014,-248.77783403036014,0.0
4-Year,2016-04-29,2020-04-24,208,7506.44,-88.62624304490654,-562034.4996743836,-665267.5758420082,-103233.07616762468,0.0,25.110600946739464,52000.0,188491.21937064297,136491.21937064297,262.4831141743134,-262.4831141743134,0.0
4-Year,2016-05-06,2020-05-01,208,8855.54,-85.54269490107819,-540375.0485345412,-757526.756404294,-217151.7078697529,0.0,24.580858853819322,52000.0,217676.7788143512,165676.7788143512,318.6091900275984,-318.6091900275984,0.0
4-Year,2016-05-13,2020-05-08,208,9859.32,-89.10745601129325,-556202.9707853977,-878538.9232012638,-322335.9524158661,0.0,24.069584948303866,52000.0,237309.74027251126,185309.74027251126,356.36488513944477,-356.36488513944477,0.0
4-Year,2016-05-20,2020-05-15,208,9326.88,-93.49898508926405,-576516.7156930874,-872053.814049355,-295537.09835626755,0.0,23.549497958446672,52000.0,219643.34151867707,167643.34151867707,322.3910413820713,-322.3910413820713,0.0
4-Year,2016-05-27,2020-05-22,208,9161.82,-75.51988727325542,-471228.0799604005,-691899.613617857,-220671.53365745652,0.0,23.012403134632684,52000.0,210835.49528694042,158835.49528694042,305.45287555180846,-305.45287555180846,0.0
4-Year,2016-06-03,2020-05-29,208,9432.41,-65.42799385625202,-424210.0639399636,-617143.6635296501,-192933.5995896865,0.0,22.571851701892786,52000.0,212906.95971145053,160906.95971145053,309.43646098355873,-309.43646098355873,0.0
4-Year,2016-06-10,2020-06-05,208,9641.89,-48.90866813154645,-341168.7742540075,-471571.99817087635,-130403.22391686885,0.0,22.169640464591744,52000.0,213757.2346991425,161757.2346991425,311.0716051906586,-311.0716051906586,0.0
4-Year,2016-06-17,2020-06-12,208,9456.16,-45.560224799045294,-331918.9898491201,-430824.7753357401,-98905.78548662004,0.0,21.840278435233845,52000.0,206525.16732812088,154525.16732812088,297.1637833233094,-297.1637833233094,0.0
4-Year,2016-06-24,2020-06-19,208,9285.99,-52.099719459729705,-378435.68414969224,-483797.47390585544,-105361.7897561632,0.0,21.52073685393856,52000.0,199841.3472183049,147841.3472183049,284.3102831121248,-284.3102831121248,0.0
4-Year,2016-07-01,2020-06-26,208,9159.44,-49.93549160249356,-362941.9022968284,-457381.13920354366,-94439.23690671526,0.0,21.163256487016554,52000.0,193843.5779974389,141843.5779974389,272.7761115335364,-272.7761115335364,0.0
4-Year,2016-07-08,2020-07-03,208,9066.69,-54.435228294522325,-386581.8479995835,-493547.3400256626,-106965.4920260791,0.0,20.822743416022636,52000.0,188793.3595026183,136793.3595026183,263.06415288965053,-263.06415288965053,0.0
4-Year,2016-07-15,2020-07-10,208,9285.22,-52.56484742679707,-372440.43888449244,-488076.1726242447,-115635.73373975226,0.0,20.465057361769713,52000.0,190022.55991665137,138022.55991665137,265.4279998397142,-265.4279998397142,0.0
4-Year,2016-07-22,2020-07-17,208,9156.47,-55.94598954470187,-389673.2994042729,-512267.7748863763,-122594.47548210336,0.0,20.12181900120487,52000.0,184244.83202996233,132244.83202996233,254.3169846730045,-254.3169846730045,0.0
4-Year,2016-07-29,2020-07-24,208,9548.1,-63.37065986755148,-431227.23545906873,-605069.3974813683,-173842.16202229954,0.0,19.767480695415177,52000.0,188741.88242789367,136741.88242789367,262.9651585151801,-262.9651585151801,0.0
4-Year,2016-08-05,2020-07-31,208,11338.2,-66.79978800520226,-449772.7365556713,-757389.3563605843,-307616.61980491295,0.0,19.3779179198141,52000.0,219710.70895843624,167710.70895843624,322.5205941508389,-322.5205941508389,0.0
4-Year,2016-08-12,2020-08-07,208,11598.97,-71.98382261134307,-479138.0934436379,-834938.1989542899,-355800.105510652,0.0,18.977606234621643,52000.0,220120.68538718938,168120.68538718938,323.30901035997954,-323.30901035997954,0.0
4-Year,2016-08-19,2020-08-14,208,11774.41,-70.44629370163973,-467356.5926134815,-829463.5450235239,-362106.95241004234,0.0,18.55740754650659,52000.0,218502.52498966263,166502.52498966263,320.1971634416589,-320.1971634416589,0.0
4-Year,2016-08-26,2020-08-21,208,11524.7,-73.5427906324275,-484584.59345729667,-847558.5992015372,-362974.00574424054,0.0,18.150334396504118,52000.0,209177.158819391,157177.158819391,302.2637669603673,-302.2637669603673,0.0
4-Year,2016-09-02,2020-08-28,208,11527.88,-69.69709203634925,-457464.9544495122,-803459.7133439897,-345994.7588944775,0.0,17.735599289536623,52000.0,204453.86033786344,152453.86033786344,293.1805006497374,-293.1805006497374,0.0
4-Year,2016-09-09,2020-09-04,208,10471.97,-70.84202560166305,-461859.8781536517,-741855.5668398474,-279995.68868619564,0.0,17.345504110606857,52000.0,181641.59868115166,129641.59868115166,249.3107666945224,-249.3107666945224,0.0
4-Year,2016-09-16,2020-09-11,208,10387.02,-71.84080827923623,-464833.74347111763,-746211.9124125923,-281378.1689414747,0.0,16.958236615847973,52000.0,176145.5428935452,124145.54289354521,238.74142864143312,-238.74142864143312,0.0
4-Year,2016-09-23,2020-09-18,208,10920.11,-73.29642668591413,-470855.0101242571,-800405.0420171177,-329550.0318928606,0.0,16.571086111838685,52000.0,180958.08316075074,128958.08316075074,247.99631377067453,-247.99631377067453,0.0
4-Year,2016-09-30,2020-09-25,208,10683.63,-73.64793617876431,-469643.33065426303,-786827.3003975317,-317183.9697432687,0.0,16.182986303573976,52000.0,172893.037962452,120893.03796245201,232.48661146625386,-232.48661146625386,0.0
4-Year,2016-10-07,2020-10-02,208,10570.11,-74.04698816617739,-468837.500695056,-782684.8100851933,-313847.30939013726,0.0,15.798187856164152,52000.0,166988.58344031926,114988.58344031926,221.13189123138318,-221.13189123138318,0.0
4-Year,2016-10-14,2020-10-09,208,11074.1,-72.41996660666547,-454711.19769054645,-801985.9521988741,-347274.75450832763,0.0,15.416922954554137,52000.0,170728.54649102798,118728.54649102798,228.3241278673615,-228.3241278673615,0.0
4-Year,2016-10-21,2020-10-16,208,11338.99,-72.16545563864341,-449937.44187587895,-818283.3798320212,-368345.93795614224,0.0,15.04742036642879,52000.0,170622.5490607324,118622.54906073239,228.1202866552546,-228.1202866552546,0.0
4-Year,2016-10-28,2020-10-23,208,12953.43,-66.05995320431745,-415762.34647094103,-855702.9796354019,-439940.6331644608,0.0,14.684106918068132,52000.0,190209.5510757113,138209.5510757113,265.78759822252175,-265.78759822252175,0.0
4-Year,2016-11-04,2020-10-30,208,13603.3,-64.47513542350282,-414776.2889648448,-877074.6097065358,-462298.32074169104,0.0,14.345514138593977,52000.0,195146.33248153544,143146.33248153544,275.2814086183374,-275.2814086183374,0.0
4-Year,2016-11-11,2020-11-06,208,15618.97,-63.45109836930961,-419497.6372097581,-991040.8018972958,-571543.1646875376,0.0,14.009885105458455,52000.0,218819.97516560243,166819.97516560243,320.8076445492354,-320.8076445492354,0.0
4-Year,2016-11-18,2020-11-13,208,16330.06,-59.66799417377251,-403814.7917537546,-974381.9249373556,-570567.133183601,0.0,13.671915529400277,52000.0,223263.2009100383,171263.2009100383,329.35230944238134,-329.35230944238134,0.0
